project,branch,bug_report
wicket,bugs-dot-jar_WICKET-4686_89184b79,"{'BugID': 'WICKET-4686', 'Summary': 'MountMapper does not support correctly parameter placeholders', 'Description': ""Package mounting doesn't support parameter placeholders. The problem seems to be inside MountMapper which should wrap PackageMapper and take care of substituting placeholders with their actual value. \nMore precisely this class doesn't read parameter values from PageParameters and it's not very clear to me how it tries to read these values.\nDoes anybody have some hints about this class?""}"
wicket,bugs-dot-jar_WICKET-4696_f5f802c5,"{'BugID': 'WICKET-4696', 'Summary': ""NumberTextField doesn't accept values <=0 for Double and Float"", 'Description': ""The org.apache.wicket.util.lang.Numbers class defines the method :\npublic static Number getMinValue(Class<? extends Number> numberType)\n\nThis method return the MatchingNumberTypeClass.MIN_VALUE.\nBut for Double.MIN_VALUE and Float.MIN_VALUE return the smallest positive number, not the smallest negative number like for the other number classes.\n\nOne side effect is that by default you can't enter a negative value, or a 0 in a NumberTextField<Double> or NumberTextField<Float>.""}"
wicket,bugs-dot-jar_WICKET-4715_4fc82e35,"{'BugID': 'WICKET-4715', 'Summary': ""WebApplication doesn't recognize if an incoming request is multipart."", 'Description': ""Thanks to the mail at http://apache-wicket.1842946.n4.nabble.com/Read-POST-based-request-from-external-site-td4651269.html we have spotted a problem with method  newWebRequest of class WebApplication. \nIt seems that this method doesn't test if the original request is multipart and doing so post parameters go lost. \nWe should create a  MultipartServletWebRequestImpl when such a type of request is being served. I attach a possible patch but I'm not 100% about two things:\n- which is the best way to determinate if a HttpServletRequest is multipart?\n- in order to build a MultipartServletWebRequestImpl we need to provide a string identifier for the upload.   How can we generate it (in my patch it's a constant value)?\n""}"
wicket,bugs-dot-jar_WICKET-4717_6a1b2f61,"{'BugID': 'WICKET-4717', 'Summary': 'StringValidator.exactLength has wrong variable in ErrorMessage', 'Description': ""In error message for StringValidator.exactLength is variable ${exact} , but in StringValidator.decorate is added variable length to map and not exact. \n\nException when is error message interpolate for show in feedback.\n\nCaused by: java.lang.IllegalArgumentException: Value of variable [[exact]] could not be resolved while interpolating [['${label}' is not exactly ${exact} characters long.]]\n\nproperty from application.\nStringValidator.exact='${label}' is not exactly ${exact} characters long.\n\nWhen I added same property in my own properties and change exact to length, it works.""}"
wicket,bugs-dot-jar_WICKET-4738_a7ce7f91,"{'BugID': 'WICKET-4738', 'Summary': ""DownloadLink doesn't wrap the String model used for file name nor does it detach"", 'Description': ""Component DownloadLink doesn't call method wrap of class Component on parameter fileNameModel. This causes models like StringResourceModel to not resolve resource bundles correctly.\nSee the discussion here: http://stackoverflow.com/questions/12196533/how-to-use-wicket-stringresourcemodel-in-downloadlink\n\nThe patch seems quite trivial. \n\nDetachment is also missing.""}"
wicket,bugs-dot-jar_WICKET-4753_21a47387,"{'BugID': 'WICKET-4753', 'Summary': 'Resource bundles are not resolved on PriorityHeaderItems', 'Description': 'If a bundle X provides resource A, and resource A is rendered as priority header item, the resource A is rendered, not bundle X.'}"
wicket,bugs-dot-jar_WICKET-4755_87ae870f,"{'BugID': 'WICKET-4755', 'Summary': '""\'NEW VALUE\' is not a valid Serializable"" error during ajax form submission', 'Description': 'I attached a quickstart with a test in TestHomePage#formSubmitsSuccessfully.\n\nThe test throws ""\'NEW VALUE\' is not a valid Serializable"" error when ""NEW VALUE"" string in ""value"" textField is submitted as a part of myForm ajax submission.\n\nThe problem is that a call to Objects#convertValue(nonNullNonArrayValue, Object.class) will always return null if nonNullNonArrayValue is a value that is not null and not an array! Shouldn\'t it always return the first parameter when the second parameter is Object.class?\n\nSven on Wicket forum suggested to fix this as by adding another if-statement in Objects#convertValue() if (toType.isInstance(value)) {\n  result = toType.cast(value);\n}\n\nSee the following forum thread for more information http://apache-wicket.1842946.n4.nabble.com/Issues-with-default-type-conversion-in-1-5-td4651857.html'}"
wicket,bugs-dot-jar_WICKET-4757_fd910746,"{'BugID': 'WICKET-4757', 'Summary': 'FormComponents remain invalid forever if there is no feedback panel', 'Description': 'if there is no feedback panel the error messages are not removed in ondetach and form component re-validation is skipped so the form component, once marked as invalid, will remain invalid forever or at least until its error messages are rendered.\n\nthe error messages should be dropped and the form component should be re-validated on every form submit.'}"
wicket,bugs-dot-jar_WICKET-4760_2f1ece4b,"{'BugID': 'WICKET-4760', 'Summary': 'JavaScriptStripper fails with single line comments', 'Description': ""The valid input\nx++ //\nx++\n\ngets transformed to\nx++ x++\n\nwhich is syntactically invalid. This breaks the unminified version of bootstrap 2.1.1.\n\nThe problem doesn't occur with multiline comments because the linebreaks are preserved there.""}"
wicket,bugs-dot-jar_WICKET-4766_cda34428,"{'BugID': 'WICKET-4766', 'Summary': 'multiple <style> tags in header are rendered incorrectly', 'Description': 'I created a small quickstart. \nThe BasePage has some multiple <style> tags. Only he first one is rendered correctly, all following render the tag body only, the surrounding <style></style> is missing.\n'}"
wicket,bugs-dot-jar_WICKET-4775_1ac05533,"{'BugID': 'WICKET-4775', 'Summary': ""PageParameters#mergeWith may loose values of the 'other' PP"", 'Description': ""The code at org.apache.wicket.request.mapper.parameter.PageParameters#mergeWith() looks like:\n\nfor (NamedPair curNamed : other.getAllNamed())\n\t\tset(curNamed.getKey(), curNamed.getValue());\n\nmay loose some values if 'other' has a named parameter with several values.With the current code only the last name/value pair is preserved.""}"
wicket,bugs-dot-jar_WICKET-4777_eccb3b11,"{'BugID': 'WICKET-4777', 'Summary': 'JavaScriptReference escapes given URL', 'Description': '\nwhile trying to integrate gmaps3 in our webapp i had issues with the wicketstuff-gmap3 stuff ( - we need a client-id for our request) ...\n\nso i have:\n{noformat}\npublic static final String GMAP_API_URL = ""%s://maps.google.com/maps/api/js?v=3&sensor=%s&client-id=%s"";\n\nresponse.render(JavaScriptHeaderItem.forUrl(String.format(GMAP_API_URL, schema, sensor, clientid)));\n{noformat}\n\nthe rendered result of this is:\n{noformat}\n<script type=""text/javascript"" src=""http://maps.google.com/maps/api/js?v=3&amp;sensor=false&amp;client-id=....""></script>\n{noformat}\n\nso the requestparameters are encoded\n\nwhich is happening in the JavaScriptUtils Helper:\n{noformat}\npublic static void writeJavaScriptUrl(final Response response, final CharSequence url, final String id, boolean defer, String charset)\n{\n        response.write(""<script type=\\""text/javascript\\"" "");\n        if (id != null)\n        {\n            response.write(""id=\\"""" + Strings.escapeMarkup(id) + ""\\"" "");\n        }\n        if (defer)\n        {\n            response.write(""defer=\\""defer\\"" "");\n        }\n        if (charset != null)\n        {\n            response.write(""charset=\\"""" + Strings.escapeMarkup(charset) + ""\\"" "");\n        }\n        response.write(""src=\\"""");\n        response.write(Strings.escapeMarkup(url));\n        response.write(""\\""></script>"");\n        response.write(""\\n"");\n}\n{noformat}\nbut ... is this right to escape the url?\n\nwhen i open the above mentioned script, google tells me i have no parameter ""sensor"" ... which i can understand as ther is only a parameter amp ... '}"
wicket,bugs-dot-jar_WICKET-4789_6f0863f4,"{'BugID': 'WICKET-4789', 'Summary': 'URL rendering regression', 'Description': 'The way URLs are encoded was changed (WICKET-4645) and now the first request (with ;jsessionid in path) generates invalid internal links:\nMy page is mounted to ""/Home/"" and I get redirected to ""/Home/;jsessionid=1234?0"" (fine). There\'s a Link  on the page and the generated URL for it is ""../Home;jsessionid=1234?0-1.ILinkListener-link"". Note the missing ""/"". This results in a 404 and breaks basically all of my system tests.\n\nI\'ll attach a simple quickstart which demonstrates the problem. It\'s important to delete the jsessionid cookie before accessing the page.'}"
wicket,bugs-dot-jar_WICKET-4816_66bfc885,"{'BugID': 'WICKET-4816', 'Summary': 'Handling of semicolons in form action URLs', 'Description': 'What I expect to happen when there is no semicolon support in Wicket is that a\nURL in a form like below stays intact and will not be cut off at the position of\nthe first semicolon:\n\n<form action=""http://localhost:8080/dor/abc_1234:56;023:456_def_78;90.html""\nmethod=""post""><input type=""submit"" value=""Submit"" /></form>\n\nIn my application the part abc_1234:56;023:456_def_78;90.html is ""named1"" in the\nmapping below:\n\nmount(new MountedMapper(""dor/#{named1}"", TestPage.class, new\nMyPageParametersEncoder()));\n\nand parsed in MyPageParametersEncoder.\n\nThe officially intended use of semicolons in URLs seems to be specified in ""RFC\n1808 - Relative Uniform Resource Locators, 2.4.5.""\n(http://www.faqs.org/rfcs/rfc1808.html). But that´s not what I´m looking for.\n\nIf I had not some pages running on this syntax, I could easily swap the\nsemicolon with another symbol. Nevertheless and if I´m correctly informed, I\nthink those URLs should not be cut off.\n\n(Quotation from the mailing list)\n\nThe quickstart can be tested with the following URLs:\n\nhttp://localhost:8080/dor/abc_1234:56;023:456_def_78;90.html\nhttp://localhost:8080/dor/abc_1234:56%3B023:456_def_78%3B90.html\nhttp://localhost:8080/dor/?abc=1234:56%3B023:456&def=78%3B90\n\nThe crucial part is the action attribute in the form in the page´s source code, which contains i.e. ""./abc_1234:56?-1.IFormSubmitListener-form"".'}"
wicket,bugs-dot-jar_WICKET-4824_ad849602,"{'BugID': 'WICKET-4824', 'Summary': 'Redirect to HTTPS is using wrong port 80 if HttpsConfig with default ports 80/443 is used', 'Description': ""HttpsMapper#mapHandler() doesn't set the Url's port, if the desired protocol uses the standard port.\n\nThis leads to UrlRenderer choosing to the request's port as fallback (which is 80 before switching to https).""}"
wicket,bugs-dot-jar_WICKET-4839_8b294488,"{'BugID': 'WICKET-4839', 'Summary': 'Date converters should use a new instance of DateFormat to be thread safe', 'Description': ""Please consider the linked issue WICKET-4833.\n\nI had to open a new issue because I cannot attach the quickstart project I've prepared to a closed issue.""}"
